Customer ID,Age,Gender,Item Purchased,Purchase Amount (AUD),Review Rating,Payment Method,Previous Purchases,Flavour
3431,67,Female,G Active-No Sugar,7.8,4.2,Credit Card,17,Grape
3432,46,Female,Gatorade Sports Drink,3.8,4.2,Cash,20,Blue Bolt
3433,36,Female,G Active-No Sugar,7.8,4.8,Credit Card,46,Lemon-Lime
3434,62,Female,G Active-No Sugar,7.8,4.5,Cash,28,Orange
3435,31,Female,Gatorade Powder,14.8,3.3,PayPal,6,Lemon-Lime
3436,68,Female,Gatorade Sports Drink,3.8,2.7,Debit Card,50,Orange
3437,57,Female,Gatorade Sports Drink,3.8,2.8,Venmo,41,Blue Bolt
3438,22,Female,G Active-No Sugar,7.8,3.5,Venmo,50,Blue Bolt
3439,26,Female,Gatorade Powder,14.8,3,Debit Card,33,Blue Bolt
3440,43,Female,Gatorade Sports Drink,3.8,4.5,Cash,25,Tropical
3441,45,Female,Gatorade No Sugar,4.8,4.3,Credit Card,2,Orange
3442,64,Female,Gatorade Sports Drink,3.8,4.1,Debit Card,15,Berry
3443,28,Female,Gatorade Powder,14.8,4.3,Venmo,12,Berry
3444,47,Female,Gatorade No Sugar,4.8,5,PayPal,28,Grape
3445,53,Female,Gatorade No Sugar,4.8,3.8,Cash,12,Orange
3446,42,Female,G Active-No Sugar,7.8,4.9,Venmo,3,Tropical
3447,51,Female,G Active-No Sugar,7.8,5,Debit Card,20,Lemon-Lime
3448,62,Female,Gatorade Powder,14.8,4.3,Debit Card,3,Grape
3449,18,Female,Gatorade Sports Drink,3.8,4.1,PayPal,32,Orange
3450,48,Female,Gatorade Powder,14.8,4.5,PayPal,35,Tropical
3451,20,Female,Gatorade No Sugar,4.8,3.6,PayPal,31,Blue Bolt
3452,32,Female,Gatorade Powder,14.8,3,Bank Transfer,13,Lemon-Lime
3453,26,Female,Gatorade Sports Drink,3.8,3.7,Credit Card,3,Blue Bolt
3454,31,Female,G Active-No Sugar,7.8,4.3,Venmo,48,Berry
3455,55,Female,Gatorade Powder,14.8,4.6,Cash,15,Lemon-Lime
3456,49,Female,Gatorade Sports Drink,3.8,4.7,Bank Transfer,13,Orange
3457,42,Female,Gatorade No Sugar,4.8,4.6,Bank Transfer,21,Orange
3458,64,Female,G Active-No Sugar,7.8,3,Bank Transfer,29,Lemon-Lime
3459,68,Female,Gatorade Sports Drink,3.8,3.4,PayPal,24,Tropical
3460,68,Female,Gatorade Powder,14.8,3.8,Venmo,21,Tropical
3461,41,Female,G Active-No Sugar,7.8,3.1,Credit Card,5,Blue Bolt
3462,51,Female,Gatorade Powder,14.8,4.4,Venmo,47,Grape
3463,44,Female,Gatorade Sports Drink,3.8,4.5,Bank Transfer,34,Orange
3464,27,Female,Gatorade No Sugar,4.8,2.8,Debit Card,45,Orange
3465,36,Female,Gatorade Sports Drink,3.8,2.7,Debit Card,12,Tropical
3466,19,Female,Gatorade Sports Drink,3.8,3.4,Bank Transfer,31,Tropical
3467,49,Female,Gatorade No Sugar,4.8,4.6,Debit Card,43,Berry
3468,18,Female,G Active-No Sugar,7.8,5,Bank Transfer,5,Blue Bolt
3469,36,Female,Gatorade No Sugar,4.8,3.5,Credit Card,36,Blue Bolt
3470,36,Female,Gatorade Powder,14.8,3.3,Bank Transfer,12,Orange
3471,19,Female,Gatorade Sports Drink,3.8,4.5,Cash,31,Orange
3472,43,Female,G Active-No Sugar,7.8,3.1,Cash,31,Tropical
3473,31,Female,Gatorade No Sugar,4.8,4,Bank Transfer,15,Orange
3474,63,Female,Gatorade Sports Drink,3.8,2.5,Credit Card,11,Orange
3475,41,Female,Gatorade No Sugar,4.8,4.4,PayPal,18,Grape
3476,48,Female,Gatorade No Sugar,4.8,4.4,Debit Card,9,Lemon-Lime
3477,68,Female,Gatorade No Sugar,4.8,3.2,Credit Card,11,Orange
3478,53,Female,Gatorade Powder,14.8,3.8,PayPal,38,Berry
3479,36,Female,Gatorade No Sugar,4.8,4.6,PayPal,42,Tropical
3480,46,Female,Gatorade Sports Drink,3.8,4.9,PayPal,41,Orange
3481,21,Female,Gatorade No Sugar,4.8,3.5,Cash,45,Tropical
3482,52,Female,Gatorade No Sugar,4.8,3.4,Credit Card,41,Berry
3483,66,Female,Gatorade Sports Drink,3.8,3.9,Venmo,35,Blue Bolt
3484,19,Female,Gatorade No Sugar,4.8,3.9,Venmo,21,Orange
3485,44,Female,Gatorade No Sugar,4.8,4.2,Debit Card,13,Blue Bolt
3486,50,Female,G Active-No Sugar,7.8,3.4,Debit Card,23,Blue Bolt
3487,51,Female,Gatorade Powder,14.8,4.9,Debit Card,6,Orange
3488,25,Female,G Active-No Sugar,7.8,2.9,Debit Card,39,Orange
3489,62,Female,G Active-No Sugar,7.8,4.9,Cash,7,Berry
3490,48,Female,Gatorade No Sugar,4.8,4.6,Bank Transfer,32,Tropical
3491,62,Female,Gatorade No Sugar,4.8,3.6,Venmo,43,Blue Bolt
3492,22,Female,Gatorade Powder,14.8,4.3,Bank Transfer,15,Berry
3493,48,Female,Gatorade Sports Drink,3.8,4.6,PayPal,48,Tropical
3494,48,Female,Gatorade Powder,14.8,4.7,Cash,35,Blue Bolt
3495,62,Female,Gatorade Sports Drink,3.8,3.5,Credit Card,41,Blue Bolt
3496,24,Female,Gatorade Powder,14.8,2.8,Debit Card,14,Orange
3497,39,Female,Gatorade Sports Drink,3.8,4,Cash,22,Blue Bolt
3498,35,Female,Gatorade Sports Drink,3.8,4.3,PayPal,16,Grape
3499,47,Female,G Active-No Sugar,7.8,3.8,PayPal,2,Orange
3500,22,Female,Gatorade No Sugar,4.8,3,Bank Transfer,13,Orange
3501,38,Female,Gatorade No Sugar,4.8,4.6,Credit Card,38,Orange
3502,53,Female,Gatorade Sports Drink,3.8,4.8,Bank Transfer,43,Tropical
3503,31,Female,Gatorade No Sugar,4.8,4.7,Bank Transfer,26,Berry
3504,31,Female,Gatorade Powder,14.8,3.9,Cash,39,Tropical
3505,65,Female,G Active-No Sugar,7.8,4,Bank Transfer,50,Grape
3506,48,Female,G Active-No Sugar,7.8,3.7,Cash,40,Orange
3507,18,Female,Gatorade Sports Drink,3.8,3.7,Venmo,12,Orange
3508,46,Female,G Active-No Sugar,7.8,4.2,Bank Transfer,33,Orange
3509,52,Female,Gatorade Sports Drink,3.8,4.7,Venmo,49,Blue Bolt
3510,50,Female,G Active-No Sugar,7.8,4.3,Cash,43,Orange
3511,49,Female,Gatorade Powder,14.8,4.9,Credit Card,14,Blue Bolt
3512,69,Female,Gatorade Powder,14.8,3.9,Venmo,21,Orange
3513,36,Female,Gatorade Powder,14.8,3.4,Bank Transfer,31,Berry
3514,30,Female,Gatorade Sports Drink,3.8,4.2,Bank Transfer,29,Lemon-Lime
3515,25,Female,Gatorade Powder,14.8,4.7,Venmo,32,Berry
3516,19,Female,Gatorade Sports Drink,3.8,4,PayPal,16,Grape
3517,34,Female,Gatorade Powder,14.8,4,Venmo,38,Lemon-Lime
3518,29,Female,Gatorade Powder,14.8,3.1,Debit Card,34,Orange
3519,50,Female,Gatorade Powder,14.8,4.2,Bank Transfer,30,Tropical
3520,31,Female,G Active-No Sugar,7.8,3.7,Credit Card,14,Grape
3521,41,Female,G Active-No Sugar,7.8,3.1,PayPal,33,Tropical
3522,52,Female,Gatorade Powder,14.8,3.7,Credit Card,35,Lemon-Lime
3523,27,Female,Gatorade Sports Drink,3.8,3.2,Bank Transfer,13,Berry
3524,49,Female,Gatorade Sports Drink,3.8,2.8,PayPal,30,Berry
3525,69,Female,G Active-No Sugar,7.8,2.9,Credit Card,30,Orange
3526,45,Female,Gatorade Powder,14.8,3.5,PayPal,47,Orange
3527,20,Female,Gatorade Powder,14.8,3.8,PayPal,1,Tropical
3528,25,Female,Gatorade Sports Drink,3.8,4.7,Cash,1,Lemon-Lime
3529,38,Female,G Active-No Sugar,7.8,4.5,Cash,33,Blue Bolt
3530,55,Female,G Active-No Sugar,7.8,3.9,Credit Card,43,Grape
3531,62,Female,G Active-No Sugar,7.8,3.4,Bank Transfer,37,Blue Bolt
3532,54,Female,Gatorade Sports Drink,3.8,4.6,Credit Card,23,Berry
3533,61,Female,Gatorade Sports Drink,3.8,4.6,Credit Card,12,Tropical
3534,50,Female,Gatorade Powder,14.8,4.7,Venmo,30,Lemon-Lime
3535,65,Female,G Active-No Sugar,7.8,3.2,Venmo,7,Grape
3536,68,Female,Gatorade Powder,14.8,5,Bank Transfer,20,Lemon-Lime
3537,55,Female,Gatorade No Sugar,4.8,4.5,Venmo,10,Orange
3538,57,Female,Gatorade No Sugar,4.8,3.5,Venmo,40,Grape
3539,56,Female,Gatorade Powder,14.8,4.5,Venmo,21,Orange
3540,29,Female,Gatorade No Sugar,4.8,3.2,Venmo,17,Tropical
3541,24,Female,Gatorade Powder,14.8,4.6,Bank Transfer,5,Tropical
3542,59,Female,Gatorade No Sugar,4.8,4,Cash,22,Berry
3543,62,Female,Gatorade Powder,14.8,4.2,Bank Transfer,5,Grape
3544,58,Female,Gatorade No Sugar,4.8,4.1,Credit Card,18,Grape
3545,64,Female,G Active-No Sugar,7.8,3.6,PayPal,42,Berry
3546,48,Female,G Active-No Sugar,7.8,3.7,Venmo,22,Berry
3547,60,Female,Gatorade Sports Drink,3.8,3.6,Bank Transfer,37,Orange
3548,52,Female,Gatorade Sports Drink,3.8,3.8,Debit Card,23,Orange
3549,63,Female,G Active-No Sugar,7.8,3,Venmo,47,Berry
3550,44,Female,Gatorade Sports Drink,3.8,3.4,Credit Card,11,Lemon-Lime
3551,63,Female,Gatorade Powder,14.8,4.8,Venmo,32,Grape
3552,66,Female,Gatorade No Sugar,4.8,2.6,Credit Card,20,Orange
3553,22,Female,Gatorade Sports Drink,3.8,2.9,Credit Card,3,Lemon-Lime
3554,62,Female,Gatorade Powder,14.8,4.9,Cash,32,Grape
3555,39,Female,Gatorade Powder,14.8,5,Bank Transfer,5,Blue Bolt
3556,25,Female,Gatorade No Sugar,4.8,4.6,PayPal,45,Lemon-Lime
3557,70,Female,Gatorade No Sugar,4.8,4.2,Bank Transfer,43,Berry
3558,52,Female,Gatorade Sports Drink,3.8,4.9,PayPal,1,Grape
3559,68,Female,G Active-No Sugar,7.8,4.8,Credit Card,9,Lemon-Lime
3560,18,Female,Gatorade Powder,14.8,3,Debit Card,13,Lemon-Lime
3561,18,Female,G Active-No Sugar,7.8,3.5,Cash,5,Lemon-Lime
3562,63,Female,Gatorade Powder,14.8,3.4,Cash,39,Grape
3563,47,Female,Gatorade Powder,14.8,3.4,PayPal,7,Tropical
3564,43,Female,G Active-No Sugar,7.8,4.9,Credit Card,8,Blue Bolt
3565,60,Female,G Active-No Sugar,7.8,4.4,PayPal,40,Berry
3566,49,Female,Gatorade Powder,14.8,4.2,Cash,35,Blue Bolt
3567,28,Female,Gatorade Powder,14.8,3.1,Credit Card,14,Berry
3568,32,Female,Gatorade No Sugar,4.8,4,Venmo,26,Blue Bolt
3569,29,Female,Gatorade No Sugar,4.8,4.8,Cash,14,Tropical
3570,35,Female,G Active-No Sugar,7.8,3.3,Credit Card,9,Tropical
3571,23,Female,Gatorade Sports Drink,3.8,4.7,PayPal,32,Berry
3572,70,Female,G Active-No Sugar,7.8,3.2,Cash,15,Berry
3573,23,Female,Gatorade Powder,14.8,5,Bank Transfer,25,Blue Bolt
3574,43,Female,Gatorade Sports Drink,3.8,4.9,Cash,27,Blue Bolt
3575,29,Female,G Active-No Sugar,7.8,4.9,Cash,39,Orange
3576,61,Female,G Active-No Sugar,7.8,3.7,Cash,49,Blue Bolt
3577,29,Female,Gatorade No Sugar,4.8,3,Cash,12,Lemon-Lime
3578,66,Female,G Active-No Sugar,7.8,2.6,PayPal,13,Orange
3579,46,Female,Gatorade No Sugar,4.8,2.6,Credit Card,22,Berry
3580,34,Female,Gatorade No Sugar,4.8,4.8,Bank Transfer,19,Lemon-Lime
3581,51,Female,G Active-No Sugar,7.8,3.2,Bank Transfer,3,Grape
3582,26,Female,Gatorade Sports Drink,3.8,4.9,Venmo,50,Berry
3583,23,Female,Gatorade No Sugar,4.8,3.4,Cash,15,Orange
3584,52,Female,Gatorade Powder,14.8,2.7,Debit Card,44,Lemon-Lime
3585,39,Female,Gatorade Powder,14.8,4.8,Debit Card,48,Tropical
3586,39,Female,G Active-No Sugar,7.8,4.1,Cash,4,Blue Bolt
3587,33,Female,Gatorade No Sugar,4.8,4.6,PayPal,12,Tropical
3588,33,Female,Gatorade Sports Drink,3.8,4.4,Debit Card,33,Grape
3589,23,Female,Gatorade Sports Drink,3.8,3.5,Bank Transfer,40,Grape
3590,31,Female,Gatorade No Sugar,4.8,4.8,Cash,38,Blue Bolt
3591,27,Female,Gatorade Powder,14.8,2.9,PayPal,19,Lemon-Lime
3592,48,Female,Gatorade No Sugar,4.8,3.2,Cash,38,Tropical
3593,61,Female,Gatorade Sports Drink,3.8,4.4,Cash,18,Berry
3594,63,Female,G Active-No Sugar,7.8,4.6,Bank Transfer,24,Grape
3595,19,Female,Gatorade No Sugar,4.8,2.6,PayPal,29,Orange
3596,21,Female,G Active-No Sugar,7.8,3.1,Cash,14,Blue Bolt
3597,28,Female,G Active-No Sugar,7.8,4.3,Bank Transfer,44,Berry
3598,29,Female,Gatorade Sports Drink,3.8,3.1,Cash,18,Tropical
3599,23,Female,Gatorade Sports Drink,3.8,4.6,Bank Transfer,19,Lemon-Lime
3600,37,Female,G Active-No Sugar,7.8,4.6,Cash,4,Blue Bolt
3601,67,Female,G Active-No Sugar,7.8,2.7,PayPal,25,Lemon-Lime
3602,34,Female,Gatorade Powder,14.8,3,Debit Card,3,Tropical
3603,58,Female,Gatorade Powder,14.8,3.3,Bank Transfer,40,Grape
3604,45,Female,Gatorade Sports Drink,3.8,2.7,Debit Card,5,Orange
3605,63,Female,G Active-No Sugar,7.8,3.3,Bank Transfer,17,Blue Bolt
3606,68,Female,G Active-No Sugar,7.8,4.3,Venmo,36,Berry
3607,41,Female,Gatorade Powder,14.8,4.8,Cash,41,Blue Bolt
3608,50,Female,G Active-No Sugar,7.8,3.3,Debit Card,20,Berry
3609,24,Female,Gatorade No Sugar,4.8,4.3,Bank Transfer,2,Lemon-Lime
3610,21,Female,Gatorade Powder,14.8,3,Debit Card,31,Blue Bolt
3611,18,Female,Gatorade Powder,14.8,4.8,Credit Card,23,Lemon-Lime
3612,63,Female,Gatorade Sports Drink,3.8,2.9,PayPal,30,Lemon-Lime
3613,47,Female,Gatorade No Sugar,4.8,3.6,Credit Card,26,Lemon-Lime
3614,58,Female,Gatorade Powder,14.8,3.5,Cash,40,Lemon-Lime
3615,46,Female,G Active-No Sugar,7.8,4.7,Bank Transfer,19,Tropical
3616,35,Female,Gatorade Powder,14.8,4.4,Bank Transfer,4,Blue Bolt
3617,42,Female,G Active-No Sugar,7.8,3.3,Cash,33,Orange
3618,48,Female,Gatorade No Sugar,4.8,4.3,Debit Card,29,Orange
3619,28,Female,Gatorade Powder,14.8,4,Venmo,47,Orange
3620,44,Female,Gatorade Powder,14.8,4.9,Cash,50,Berry
3621,60,Female,Gatorade Powder,14.8,2.9,Credit Card,28,Orange
3622,38,Female,Gatorade Powder,14.8,4,Venmo,5,Tropical
3623,46,Female,G Active-No Sugar,7.8,4.3,Bank Transfer,12,Berry
3624,39,Female,G Active-No Sugar,7.8,2.7,Venmo,4,Blue Bolt
3625,22,Female,Gatorade Powder,14.8,5,PayPal,22,Blue Bolt
3626,44,Female,Gatorade Sports Drink,3.8,4.4,Debit Card,32,Tropical
3627,69,Female,Gatorade Sports Drink,3.8,3.5,Bank Transfer,32,Tropical
3628,39,Female,G Active-No Sugar,7.8,3.3,Credit Card,48,Lemon-Lime
3629,53,Female,Gatorade No Sugar,4.8,3.8,Cash,35,Lemon-Lime
3630,52,Female,Gatorade Powder,14.8,4.5,Credit Card,44,Grape
3631,65,Female,G Active-No Sugar,7.8,4.8,Credit Card,29,Lemon-Lime
3632,48,Female,Gatorade Sports Drink,3.8,2.9,Debit Card,26,Tropical
3633,27,Female,Gatorade Powder,14.8,3.2,PayPal,3,Grape
3634,39,Female,Gatorade Sports Drink,3.8,2.8,Venmo,1,Grape
3635,59,Female,G Active-No Sugar,7.8,3.3,Bank Transfer,17,Lemon-Lime
3636,52,Female,Gatorade Sports Drink,3.8,3.3,Cash,17,Orange
3637,50,Female,Gatorade No Sugar,4.8,4.2,PayPal,36,Tropical
3638,32,Female,G Active-No Sugar,7.8,3.6,PayPal,32,Lemon-Lime
3639,40,Female,G Active-No Sugar,7.8,4.6,Credit Card,50,Tropical
3640,26,Female,G Active-No Sugar,7.8,3.6,Venmo,39,Orange
3641,47,Female,Gatorade No Sugar,4.8,4,Credit Card,17,Berry
3642,51,Female,Gatorade No Sugar,4.8,2.7,Debit Card,39,Lemon-Lime
3643,47,Female,Gatorade Powder,14.8,4.4,Credit Card,5,Grape
3644,53,Female,Gatorade Powder,14.8,3.2,Bank Transfer,47,Grape
3645,35,Female,Gatorade Sports Drink,3.8,2.6,Cash,18,Blue Bolt
3646,38,Female,Gatorade Sports Drink,3.8,3.4,Credit Card,31,Lemon-Lime
3647,69,Female,Gatorade Sports Drink,3.8,5,Credit Card,39,Lemon-Lime
3648,47,Female,Gatorade Powder,14.8,2.9,Cash,12,Tropical
3649,31,Female,Gatorade Powder,14.8,5,Cash,45,Tropical
3650,68,Female,G Active-No Sugar,7.8,4.4,Debit Card,33,Berry
3651,51,Female,Gatorade Powder,14.8,3.5,Cash,3,Blue Bolt
3652,20,Female,Gatorade Powder,14.8,3.8,Bank Transfer,5,Blue Bolt
3653,27,Female,Gatorade No Sugar,4.8,3.8,Venmo,23,Tropical
3654,67,Female,Gatorade Powder,14.8,3.9,Debit Card,39,Berry
3655,21,Female,Gatorade No Sugar,4.8,3.3,Debit Card,10,Berry
3656,20,Female,G Active-No Sugar,7.8,2.9,Venmo,4,Tropical
3657,35,Female,Gatorade Sports Drink,3.8,3.7,Debit Card,18,Tropical
3658,58,Female,Gatorade No Sugar,4.8,3.7,Bank Transfer,1,Blue Bolt
3659,28,Female,Gatorade No Sugar,4.8,4.6,Cash,18,Orange
3660,27,Female,Gatorade Powder,14.8,4.9,Bank Transfer,46,Blue Bolt
3661,19,Female,G Active-No Sugar,7.8,3.1,Venmo,13,Tropical
3662,63,Female,G Active-No Sugar,7.8,3.5,Cash,5,Lemon-Lime
3663,69,Female,G Active-No Sugar,7.8,4.9,Venmo,11,Berry
3664,65,Female,Gatorade Powder,14.8,4.4,Cash,49,Grape
3665,63,Female,Gatorade Powder,14.8,4.4,Cash,1,Tropical
3666,28,Female,Gatorade Sports Drink,3.8,3.4,Credit Card,11,Tropical
3667,67,Female,G Active-No Sugar,7.8,3,Credit Card,47,Grape
3668,51,Female,G Active-No Sugar,7.8,2.6,Credit Card,20,Grape
3669,59,Female,Gatorade No Sugar,4.8,3.2,PayPal,18,Orange
3670,25,Female,G Active-No Sugar,7.8,4.6,Credit Card,43,Grape
3671,31,Female,Gatorade Powder,14.8,3.8,Cash,4,Grape
3672,62,Female,G Active-No Sugar,7.8,4.8,Bank Transfer,20,Orange
3673,51,Female,Gatorade Sports Drink,3.8,4.5,Venmo,7,Tropical
3674,32,Female,Gatorade Sports Drink,3.8,4.2,Debit Card,31,Tropical
3675,35,Female,Gatorade Powder,14.8,2.7,Venmo,41,Berry
3676,70,Female,G Active-No Sugar,7.8,4.5,Cash,3,Orange
3677,19,Female,Gatorade No Sugar,4.8,4.9,PayPal,16,Blue Bolt
3678,32,Female,G Active-No Sugar,7.8,2.8,Cash,43,Grape
3679,56,Female,Gatorade Powder,14.8,3.5,Debit Card,29,Orange
3680,53,Female,G Active-No Sugar,7.8,2.5,PayPal,5,Grape
3681,22,Female,G Active-No Sugar,7.8,2.9,Venmo,30,Berry
3682,26,Female,Gatorade No Sugar,4.8,4.2,PayPal,33,Tropical
3683,42,Female,Gatorade No Sugar,4.8,4.6,Venmo,46,Blue Bolt
3684,30,Female,Gatorade Powder,14.8,3,Bank Transfer,17,Berry
3685,29,Female,Gatorade No Sugar,4.8,4.4,PayPal,47,Grape
3686,47,Female,Gatorade No Sugar,4.8,2.6,PayPal,17,Grape
3687,59,Female,Gatorade Sports Drink,3.8,4.8,PayPal,17,Berry
3688,34,Female,Gatorade No Sugar,4.8,2.9,PayPal,28,Grape
3689,52,Female,Gatorade Powder,14.8,3,Venmo,8,Orange
3690,47,Female,G Active-No Sugar,7.8,4.5,Cash,8,Tropical
3691,24,Female,Gatorade Powder,14.8,3.7,Venmo,4,Orange
3692,63,Female,Gatorade Sports Drink,3.8,4.8,Credit Card,24,Berry
3693,59,Female,Gatorade Powder,14.8,4.8,Venmo,29,Blue Bolt
3694,66,Female,G Active-No Sugar,7.8,4.7,Debit Card,10,Blue Bolt
3695,45,Female,G Active-No Sugar,7.8,2.6,Venmo,11,Blue Bolt
3696,38,Female,Gatorade No Sugar,4.8,4.6,Bank Transfer,18,Grape
3697,63,Female,Gatorade Sports Drink,3.8,3.4,Venmo,26,Grape
3698,55,Female,Gatorade Powder,14.8,3,PayPal,39,Grape
3699,25,Female,G Active-No Sugar,7.8,4,Credit Card,4,Grape
3700,51,Female,Gatorade Powder,14.8,2.6,Cash,24,Berry
3701,28,Female,Gatorade Sports Drink,3.8,3.4,Credit Card,2,Orange
3702,46,Female,Gatorade No Sugar,4.8,4.5,Cash,36,Orange
3703,58,Female,G Active-No Sugar,7.8,2.7,PayPal,36,Blue Bolt
3704,30,Female,Gatorade Sports Drink,3.8,2.9,Bank Transfer,23,Orange
3705,68,Female,Gatorade Sports Drink,3.8,4,PayPal,36,Tropical
3706,28,Female,Gatorade No Sugar,4.8,3.2,PayPal,2,Tropical
3707,26,Female,Gatorade No Sugar,4.8,4,Credit Card,17,Grape
3708,35,Female,Gatorade Powder,14.8,3.4,Bank Transfer,19,Berry
3709,40,Female,G Active-No Sugar,7.8,4.9,Bank Transfer,41,Blue Bolt
3710,31,Female,Gatorade No Sugar,4.8,3.6,Debit Card,27,Tropical
3711,60,Female,G Active-No Sugar,7.8,3.6,PayPal,32,Lemon-Lime
3712,69,Female,G Active-No Sugar,7.8,3.2,Cash,33,Berry
3713,51,Female,Gatorade Sports Drink,3.8,3.7,Venmo,24,Blue Bolt
3714,49,Female,Gatorade No Sugar,4.8,2.6,Cash,31,Tropical
3715,18,Female,G Active-No Sugar,7.8,3.9,Cash,35,Lemon-Lime
3716,63,Female,Gatorade Sports Drink,3.8,3.4,Credit Card,2,Orange
3717,57,Female,Gatorade Powder,14.8,3.4,Bank Transfer,42,Tropical
3718,45,Female,Gatorade Sports Drink,3.8,4.2,Venmo,47,Berry
3719,36,Female,G Active-No Sugar,7.8,2.9,Credit Card,44,Tropical
3720,20,Female,Gatorade Sports Drink,3.8,4.1,Cash,8,Orange
3721,21,Female,Gatorade No Sugar,4.8,3.6,Debit Card,13,Orange
3722,62,Female,Gatorade Powder,14.8,4,Credit Card,10,Tropical
3723,23,Female,Gatorade Powder,14.8,4,PayPal,1,Grape
3724,26,Female,Gatorade Sports Drink,3.8,3.6,Venmo,1,Orange
3725,30,Female,Gatorade No Sugar,4.8,3.1,PayPal,18,Tropical
3726,18,Female,G Active-No Sugar,7.8,4.4,Bank Transfer,2,Berry
3727,47,Female,G Active-No Sugar,7.8,4.3,Debit Card,36,Grape
3728,41,Female,Gatorade No Sugar,4.8,3.5,Credit Card,17,Tropical
3729,62,Female,Gatorade Powder,14.8,3,Credit Card,1,Grape
3730,28,Female,Gatorade Sports Drink,3.8,4.7,Bank Transfer,50,Grape
3731,46,Female,Gatorade No Sugar,4.8,2.5,Bank Transfer,3,Grape
3732,54,Female,G Active-No Sugar,7.8,3.1,Credit Card,45,Orange
3733,36,Female,Gatorade No Sugar,4.8,3.3,PayPal,28,Orange
3734,25,Female,Gatorade Powder,14.8,4.7,Bank Transfer,6,Grape
3735,38,Female,G Active-No Sugar,7.8,3.4,Venmo,33,Orange
3736,38,Female,Gatorade No Sugar,4.8,3.1,Cash,29,Lemon-Lime
3737,42,Female,Gatorade Powder,14.8,4.6,Cash,2,Berry
3738,19,Female,Gatorade Sports Drink,3.8,4.9,Debit Card,43,Blue Bolt
3739,34,Female,Gatorade Sports Drink,3.8,2.7,Credit Card,48,Berry
3740,38,Female,G Active-No Sugar,7.8,4.2,Bank Transfer,43,Lemon-Lime
3741,42,Female,Gatorade No Sugar,4.8,2.6,Cash,26,Tropical
3742,58,Female,Gatorade Sports Drink,3.8,3.2,Venmo,26,Berry
3743,56,Female,Gatorade Sports Drink,3.8,4.4,Debit Card,50,Lemon-Lime
3744,62,Female,Gatorade Powder,14.8,3.6,Credit Card,36,Berry
3745,24,Female,Gatorade Sports Drink,3.8,2.7,Venmo,26,Lemon-Lime
3746,60,Female,Gatorade Powder,14.8,4.3,Bank Transfer,2,Orange
3747,53,Female,G Active-No Sugar,7.8,2.6,Debit Card,49,Berry
3748,26,Female,Gatorade No Sugar,4.8,4.3,Credit Card,32,Orange
3749,34,Female,Gatorade Powder,14.8,3.9,PayPal,3,Orange
3750,24,Female,Gatorade Sports Drink,3.8,2.9,Debit Card,38,Blue Bolt
3751,42,Female,Gatorade Sports Drink,3.8,3.1,Debit Card,5,Grape
3752,36,Female,G Active-No Sugar,7.8,4.2,Cash,8,Berry
3753,24,Female,G Active-No Sugar,7.8,4.1,Debit Card,43,Berry
3754,39,Female,Gatorade No Sugar,4.8,4.2,Bank Transfer,22,Grape
3755,46,Female,Gatorade No Sugar,4.8,4.4,PayPal,10,Grape
3756,64,Female,Gatorade Powder,14.8,3.4,Bank Transfer,26,Tropical
3757,64,Female,Gatorade Sports Drink,3.8,4.8,Credit Card,42,Blue Bolt
3758,61,Female,Gatorade No Sugar,4.8,4.5,Debit Card,33,Orange
3759,61,Female,Gatorade Sports Drink,3.8,2.7,Cash,23,Berry
3760,44,Female,G Active-No Sugar,7.8,3.5,Credit Card,30,Grape
3761,65,Female,Gatorade Powder,14.8,3.1,PayPal,36,Tropical
3762,60,Female,Gatorade Sports Drink,3.8,2.8,Venmo,3,Tropical
3763,65,Female,Gatorade No Sugar,4.8,2.9,Venmo,13,Grape
3764,27,Female,Gatorade Sports Drink,3.8,4.5,PayPal,38,Berry
3765,36,Female,G Active-No Sugar,7.8,3.5,PayPal,19,Blue Bolt
3766,22,Female,Gatorade Sports Drink,3.8,4.3,Cash,14,Orange
3767,62,Female,Gatorade Sports Drink,3.8,4.9,Cash,43,Grape
3768,59,Female,G Active-No Sugar,7.8,3.1,Venmo,10,Tropical
3769,50,Female,G Active-No Sugar,7.8,4,PayPal,34,Lemon-Lime
3770,51,Female,Gatorade Sports Drink,3.8,3.6,Cash,31,Orange
3771,23,Female,G Active-No Sugar,7.8,4,Credit Card,34,Grape
3772,21,Female,Gatorade No Sugar,4.8,2.6,Bank Transfer,28,Blue Bolt
3773,44,Female,Gatorade No Sugar,4.8,3.1,Cash,35,Lemon-Lime
3774,25,Female,G Active-No Sugar,7.8,3.5,Bank Transfer,41,Berry
3775,57,Female,Gatorade Sports Drink,3.8,3.9,Venmo,48,Orange
3776,41,Female,Gatorade Powder,14.8,2.7,Debit Card,45,Tropical
3777,19,Female,Gatorade Sports Drink,3.8,4.1,Debit Card,10,Orange
3778,43,Female,G Active-No Sugar,7.8,4.3,Debit Card,9,Tropical
3779,25,Female,Gatorade Powder,14.8,2.9,PayPal,30,Grape
3780,60,Female,Gatorade Powder,14.8,4,Venmo,45,Grape
3781,54,Female,Gatorade Sports Drink,3.8,4.1,Bank Transfer,41,Grape
3782,52,Female,Gatorade Sports Drink,3.8,3.7,Venmo,40,Orange
3783,40,Female,G Active-No Sugar,7.8,2.8,Cash,42,Lemon-Lime
3784,39,Female,G Active-No Sugar,7.8,3.2,Cash,17,Blue Bolt
